Match,Squad1Key,Squad2Key,Group,Stage,Squad1,S1%,Squad1Seed,Squad2,S2%,Squad2Seed,S1_Prob,S1_wins,Simulation,MatchWinner
62,Knockout Round,Knockout Round,Semi-Finals,Knockout,Germany,0.819722782830755,M59,United States,0.683675221341859,M60,0.677816847790958,0,687,United States
61,Knockout Round,Knockout Round,Semi-Finals,Knockout,Spain,0.827036031955828,M57,United States,0.683675221341859,M58,0.688700593208113,0,688,United States
62,Knockout Round,Knockout Round,Semi-Finals,Knockout,Serbia,0.681550205564387,M59,United States,0.683675221341859,M60,0.497547912262363,0,723,United States
61,Knockout Round,Knockout Round,Semi-Finals,Knockout,Morocco,0.793195560991844,M57,United States,0.683675221341859,M58,0.639589447454392,0,743,United States
61,Knockout Round,Knockout Round,Semi-Finals,Knockout,Germany,0.819722782830755,M57,United States,0.683675221341859,M58,0.677816847790958,0,769,United States
62,Knockout Round,Knockout Round,Semi-Finals,Knockout,Ghana,0.48105895195737,M59,United States,0.683675221341859,M60,0.300164640431819,0,778,United States
62,Knockout Round,Knockout Round,Semi-Finals,Knockout,Germany,0.819722782830755,M59,United States,0.683675221341859,M60,0.677816847790958,0,937,United States
62,Knockout Round,Knockout Round,Semi-Finals,Knockout,Costa Rica,0.526210780840971,M59,United States,0.683675221341859,M60,0.339443713623284,0,954,United States
62,Knockout Round,Knockout Round,Semi-Finals,Knockout,Belgium,0.828474447696,M59,United States,0.683675221341859,M60,0.690859419232465,0,1031,United States
61,Knockout Round,Knockout Round,Semi-Finals,Knockout,Spain,0.827036031955828,M57,United States,0.683675221341859,M58,0.688700593208113,0,1044,United States
61,Knockout Round,Knockout Round,Semi-Finals,Knockout,Belgium,0.828474447696,M57,United States,0.683675221341859,M58,0.690859419232465,0,1129,United States
61,Knockout Round,Knockout Round,Semi-Finals,Knockout,Spain,0.827036031955828,M57,United States,0.683675221341859,M58,0.688700593208113,0,1192,United States
61,Knockout Round,Knockout Round,Semi-Finals,Knockout,Cameroon,0.715297881735711,M57,United States,0.683675221341859,M58,0.537564613904095,0,1216,United States
61,Knockout Round,Knockout Round,Semi-Finals,Knockout,Brazil,0.815674445258193,M57,United States,0.683675221341859,M58,0.671857496171539,0,1232,United States
62,Knockout Round,Knockout Round,Semi-Finals,Knockout,Cameroon,0.715297881735711,M59,United States,0.683675221341859,M60,0.537564613904095,0,1269,United States
61,Knockout Round,Knockout Round,Semi-Finals,Knockout,Morocco,0.793195560991844,M57,United States,0.683675221341859,M58,0.639589447454392,0,1275,United States
62,Knockout Round,Knockout Round,Semi-Finals,Knockout,Morocco,0.793195560991844,M59,United States,0.683675221341859,M60,0.639589447454392,0,1283,United States
61,Knockout Round,Knockout Round,Semi-Finals,Knockout,Ghana,0.48105895195737,M57,United States,0.683675221341859,M58,0.300164640431819,0,1299,United States
62,Knockout Round,Knockout Round,Semi-Finals,Knockout,Brazil,0.815674445258193,M59,United States,0.683675221341859,M60,0.671857496171539,0,1304,United States
62,Knockout Round,Knockout Round,Semi-Finals,Knockout,Morocco,0.793195560991844,M59,United States,0.683675221341859,M60,0.639589447454392,0,1350,United States
61,Knockout Round,Knockout Round,Semi-Finals,Knockout,Spain,0.827036031955828,M57,United States,0.683675221341859,M58,0.688700593208113,0,1432,United States
61,Knockout Round,Knockout Round,Semi-Finals,Knockout,Morocco,0.793195560991844,M57,United States,0.683675221341859,M58,0.639589447454392,0,1438,United States
62,Knockout Round,Knockout Round,Semi-Finals,Knockout,South Korea,0.728385225275208,M59,United States,0.683675221341859,M60,0.553724736874322,0,1525,United States
62,Knockout Round,Knockout Round,Semi-Finals,Knockout,Germany,0.819722782830755,M59,United States,0.683675221341859,M60,0.677816847790958,0,1555,United States
61,Knockout Round,Knockout Round,Semi-Finals,Knockout,Brazil,0.815674445258193,M57,United States,0.683675221341859,M58,0.671857496171539,0,1570,United States
61,Knockout Round,Knockout Round,Semi-Finals,Knockout,South Korea,0.728385225275208,M57,United States,0.683675221341859,M58,0.553724736874322,0,1574,United States
62,Knockout Round,Knockout Round,Semi-Finals,Knockout,Portugal,0.787342947869841,M59,United States,0.683675221341859,M60,0.631409795371914,0,1601,United States
62,Knockout Round,Knockout Round,Semi-Finals,Knockout,Morocco,0.793195560991844,M59,United States,0.683675221341859,M60,0.639589447454392,0,1693,United States
61,Knockout Round,Knockout Round,Semi-Finals,Knockout,Brazil,0.815674445258193,M57,United States,0.683675221341859,M58,0.671857496171539,0,1763,United States
61,Knockout Round,Knockout Round,Semi-Finals,Knockout,Spain,0.827036031955828,M57,United States,0.683675221341859,M58,0.688700593208113,0,1871,United States
62,Knockout Round,Knockout Round,Semi-Finals,Knockout,Portugal,0.787342947869841,M59,United States,0.683675221341859,M60,0.631409795371914,0,1935,United States
61,Knockout Round,Knockout Round,Semi-Finals,Knockout,Spain,0.827036031955828,M57,United States,0.683675221341859,M58,0.688700593208113,0,1939,United States
61,Knockout Round,Knockout Round,Semi-Finals,Knockout,Cameroon,0.715297881735711,M57,United States,0.683675221341859,M58,0.537564613904095,0,1954,United States
62,Knockout Round,Knockout Round,Semi-Finals,Knockout,Spain,0.827036031955828,M59,United States,0.683675221341859,M60,0.688700593208113,0,1958,United States
61,Knockout Round,Knockout Round,Semi-Finals,Knockout,South Korea,0.728385225275208,M57,United States,0.683675221341859,M58,0.553724736874322,0,1971,United States
61,Knockout Round,Knockout Round,Semi-Finals,Knockout,Brazil,0.815674445258193,M57,United States,0.683675221341859,M58,0.671857496171539,0,1972,United States
61,Knockout Round,Knockout Round,Semi-Finals,Knockout,Germany,0.819722782830755,M57,United States,0.683675221341859,M58,0.677816847790958,0,2032,United States
61,Knockout Round,Knockout Round,Semi-Finals,Knockout,Morocco,0.793195560991844,M57,United States,0.683675221341859,M58,0.639589447454392,0,2044,United States
61,Knockout Round,Knockout Round,Semi-Finals,Knockout,Spain,0.827036031955828,M57,United States,0.683675221341859,M58,0.688700593208113,0,2057,United States
61,Knockout Round,Knockout Round,Semi-Finals,Knockout,Brazil,0.815674445258193,M57,United States,0.683675221341859,M58,0.671857496171539,0,2176,United States
62,Knockout Round,Knockout Round,Semi-Finals,Knockout,Spain,0.827036031955828,M59,United States,0.683675221341859,M60,0.688700593208113,0,2185,United States
61,Knockout Round,Knockout Round,Semi-Finals,Knockout,Brazil,0.815674445258193,M57,United States,0.683675221341859,M58,0.671857496171539,0,2216,United States
61,Knockout Round,Knockout Round,Semi-Finals,Knockout,Brazil,0.815674445258193,M57,United States,0.683675221341859,M58,0.671857496171539,0,2276,United States
61,Knockout Round,Knockout Round,Semi-Finals,Knockout,South Korea,0.728385225275208,M57,United States,0.683675221341859,M58,0.553724736874322,0,2312,United States
61,Knockout Round,Knockout Round,Semi-Finals,Knockout,Belgium,0.828474447696,M57,United States,0.683675221341859,M58,0.690859419232465,0,2332,United States
61,Knockout Round,Knockout Round,Semi-Finals,Knockout,South Korea,0.728385225275208,M57,United States,0.683675221341859,M58,0.553724736874322,0,2394,United States
62,Knockout Round,Knockout Round,Semi-Finals,Knockout,Portugal,0.787342947869841,M59,United States,0.683675221341859,M60,0.631409795371914,0,2420,United States
61,Knockout Round,Knockout Round,Semi-Finals,Knockout,Brazil,0.815674445258193,M57,United States,0.683675221341859,M58,0.671857496171539,0,2435,United States
62,Knockout Round,Knockout Round,Semi-Finals,Knockout,South Korea,0.728385225275208,M59,United States,0.683675221341859,M60,0.553724736874322,0,2527,United States
61,Knockout Round,Knockout Round,Semi-Finals,Knockout,Germany,0.819722782830755,M57,United States,0.683675221341859,M58,0.677816847790958,0,2561,United States
61,Knockout Round,Knockout Round,Semi-Finals,Knockout,Germany,0.819722782830755,M57,United States,0.683675221341859,M58,0.677816847790958,0,2563,United States
62,Knockout Round,Knockout Round,Semi-Finals,Knockout,Serbia,0.681550205564387,M59,United States,0.683675221341859,M60,0.497547912262363,0,2578,United States
61,Knockout Round,Knockout Round,Semi-Finals,Knockout,Spain,0.827036031955828,M57,United States,0.683675221341859,M58,0.688700593208113,0,2595,United States
61,Knockout Round,Knockout Round,Semi-Finals,Knockout,Spain,0.827036031955828,M57,United States,0.683675221341859,M58,0.688700593208113,0,2772,United States
61,Knockout Round,Knockout Round,Semi-Finals,Knockout,Cameroon,0.715297881735711,M57,United States,0.683675221341859,M58,0.537564613904095,0,2826,United States
61,Knockout Round,Knockout Round,Semi-Finals,Knockout,Germany,0.819722782830755,M57,United States,0.683675221341859,M58,0.677816847790958,0,2877,United States
62,Knockout Round,Knockout Round,Semi-Finals,Knockout,Spain,0.827036031955828,M59,United States,0.683675221341859,M60,0.688700593208113,0,2882,United States
62,Knockout Round,Knockout Round,Semi-Finals,Knockout,Switzerland,0.683756379211115,M59,United States,0.683675221341859,M60,0.500093824774349,0,2937,United States
62,Knockout Round,Knockout Round,Semi-Finals,Knockout,South Korea,0.728385225275208,M59,United States,0.683675221341859,M60,0.553724736874322,0,2977,United States
61,Knockout Round,Knockout Round,Semi-Finals,Knockout,Morocco,0.793195560991844,M57,United States,0.683675221341859,M58,0.639589447454392,0,3045,United States
62,Knockout Round,Knockout Round,Semi-Finals,Knockout,Serbia,0.681550205564387,M59,United States,0.683675221341859,M60,0.497547912262363,0,3087,United States
61,Knockout Round,Knockout Round,Semi-Finals,Knockout,Croatia,0.699567057555253,M57,United States,0.683675221341859,M58,0.518622272851631,0,3108,United States
62,Knockout Round,Knockout Round,Semi-Finals,Knockout,Spain,0.827036031955828,M59,United States,0.683675221341859,M60,0.688700593208113,0,3217,United States
61,Knockout Round,Knockout Round,Semi-Finals,Knockout,Brazil,0.815674445258193,M57,United States,0.683675221341859,M58,0.671857496171539,0,3320,United States
61,Knockout Round,Knockout Round,Semi-Finals,Knockout,South Korea,0.728385225275208,M57,United States,0.683675221341859,M58,0.553724736874322,0,3327,United States
62,Knockout Round,Knockout Round,Semi-Finals,Knockout,Portugal,0.787342947869841,M59,United States,0.683675221341859,M60,0.631409795371914,0,3340,United States
62,Knockout Round,Knockout Round,Semi-Finals,Knockout,Brazil,0.815674445258193,M59,United States,0.683675221341859,M60,0.671857496171539,0,3478,United States
62,Knockout Round,Knockout Round,Semi-Finals,Knockout,Belgium,0.828474447696,M59,United States,0.683675221341859,M60,0.690859419232465,0,3555,United States
62,Knockout Round,Knockout Round,Semi-Finals,Knockout,Switzerland,0.683756379211115,M59,United States,0.683675221341859,M60,0.500093824774349,0,3569,United States
62,Knockout Round,Knockout Round,Semi-Finals,Knockout,Germany,0.819722782830755,M59,United States,0.683675221341859,M60,0.677816847790958,0,3588,United States
62,Knockout Round,Knockout Round,Semi-Finals,Knockout,Cameroon,0.715297881735711,M59,United States,0.683675221341859,M60,0.537564613904095,0,3589,United States
61,Knockout Round,Knockout Round,Semi-Finals,Knockout,Spain,0.827036031955828,M57,United States,0.683675221341859,M58,0.688700593208113,0,3627,United States
61,Knockout Round,Knockout Round,Semi-Finals,Knockout,Brazil,0.815674445258193,M57,United States,0.683675221341859,M58,0.671857496171539,0,3664,United States
61,Knockout Round,Knockout Round,Semi-Finals,Knockout,Portugal,0.787342947869841,M57,United States,0.683675221341859,M58,0.631409795371914,0,3677,United States
61,Knockout Round,Knockout Round,Semi-Finals,Knockout,Morocco,0.793195560991844,M57,United States,0.683675221341859,M58,0.639589447454392,0,3701,United States
61,Knockout Round,Knockout Round,Semi-Finals,Knockout,Brazil,0.815674445258193,M57,United States,0.683675221341859,M58,0.671857496171539,0,3720,United States
61,Knockout Round,Knockout Round,Semi-Finals,Knockout,Morocco,0.793195560991844,M57,United States,0.683675221341859,M58,0.639589447454392,0,3783,United States
62,Knockout Round,Knockout Round,Semi-Finals,Knockout,Spain,0.827036031955828,M59,United States,0.683675221341859,M60,0.688700593208113,0,3796,United States
62,Knockout Round,Knockout Round,Semi-Finals,Knockout,Belgium,0.828474447696,M59,United States,0.683675221341859,M60,0.690859419232465,0,3810,United States
62,Knockout Round,Knockout Round,Semi-Finals,Knockout,Spain,0.827036031955828,M59,United States,0.683675221341859,M60,0.688700593208113,0,3821,United States
61,Knockout Round,Knockout Round,Semi-Finals,Knockout,Cameroon,0.715297881735711,M57,United States,0.683675221341859,M58,0.537564613904095,0,3846,United States
61,Knockout Round,Knockout Round,Semi-Finals,Knockout,Spain,0.827036031955828,M57,United States,0.683675221341859,M58,0.688700593208113,0,3875,United States
61,Knockout Round,Knockout Round,Semi-Finals,Knockout,Brazil,0.815674445258193,M57,United States,0.683675221341859,M58,0.671857496171539,0,3879,United States
61,Knockout Round,Knockout Round,Semi-Finals,Knockout,Morocco,0.793195560991844,M57,United States,0.683675221341859,M58,0.639589447454392,0,3993,United States
61,Knockout Round,Knockout Round,Semi-Finals,Knockout,South Korea,0.728385225275208,M57,United States,0.683675221341859,M58,0.553724736874322,0,3999,United States
61,Knockout Round,Knockout Round,Semi-Finals,Knockout,South Korea,0.728385225275208,M57,United States,0.683675221341859,M58,0.553724736874322,0,4032,United States
61,Knockout Round,Knockout Round,Semi-Finals,Knockout,South Korea,0.728385225275208,M57,United States,0.683675221341859,M58,0.553724736874322,0,4138,United States
61,Knockout Round,Knockout Round,Semi-Finals,Knockout,Spain,0.827036031955828,M57,United States,0.683675221341859,M58,0.688700593208113,0,4150,United States
61,Knockout Round,Knockout Round,Semi-Finals,Knockout,Brazil,0.815674445258193,M57,United States,0.683675221341859,M58,0.671857496171539,0,4186,United States
62,Knockout Round,Knockout Round,Semi-Finals,Knockout,Serbia,0.681550205564387,M59,United States,0.683675221341859,M60,0.497547912262363,0,4194,United States
61,Knockout Round,Knockout Round,Semi-Finals,Knockout,Spain,0.827036031955828,M57,United States,0.683675221341859,M58,0.688700593208113,0,4211,United States
61,Knockout Round,Knockout Round,Semi-Finals,Knockout,Cameroon,0.715297881735711,M57,United States,0.683675221341859,M58,0.537564613904095,0,4253,United States
61,Knockout Round,Knockout Round,Semi-Finals,Knockout,South Korea,0.728385225275208,M57,United States,0.683675221341859,M58,0.553724736874322,0,4318,United States
61,Knockout Round,Knockout Round,Semi-Finals,Knockout,South Korea,0.728385225275208,M57,United States,0.683675221341859,M58,0.553724736874322,0,4336,United States
62,Knockout Round,Knockout Round,Semi-Finals,Knockout,Switzerland,0.683756379211115,M59,United States,0.683675221341859,M60,0.500093824774349,0,4434,United States
61,Knockout Round,Knockout Round,Semi-Finals,Knockout,Spain,0.827036031955828,M57,United States,0.683675221341859,M58,0.688700593208113,0,4467,United States
61,Knockout Round,Knockout Round,Semi-Finals,Knockout,Brazil,0.815674445258193,M57,United States,0.683675221341859,M58,0.671857496171539,0,4469,United States
61,Knockout Round,Knockout Round,Semi-Finals,Knockout,Portugal,0.787342947869841,M57,United States,0.683675221341859,M58,0.631409795371914,0,4481,United States
61,Knockout Round,Knockout Round,Semi-Finals,Knockout,Brazil,0.815674445258193,M57,United States,0.683675221341859,M58,0.671857496171539,0,4511,United States
61,Knockout Round,Knockout Round,Semi-Finals,Knockout,Brazil,0.815674445258193,M57,United States,0.683675221341859,M58,0.671857496171539,0,4591,United States
61,Knockout Round,Knockout Round,Semi-Finals,Knockout,Brazil,0.815674445258193,M57,United States,0.683675221341859,M58,0.671857496171539,0,4776,United States
61,Knockout Round,Knockout Round,Semi-Finals,Knockout,South Korea,0.728385225275208,M57,United States,0.683675221341859,M58,0.553724736874322,0,4821,United States
61,Knockout Round,Knockout Round,Semi-Finals,Knockout,Brazil,0.815674445258193,M57,United States,0.683675221341859,M58,0.671857496171539,0,4877,United States
62,Knockout Round,Knockout Round,Semi-Finals,Knockout,Germany,0.819722782830755,M59,United States,0.683675221341859,M60,0.677816847790958,0,4964,United States
61,Knockout Round,Knockout Round,Semi-Finals,Knockout,Spain,0.827036031955828,M57,United States,0.683675221341859,M58,0.688700593208113,0,4989,United States
61,Knockout Round,Knockout Round,Semi-Finals,Knockout,Germany,0.819722782830755,M57,United States,0.683675221341859,M58,0.677816847790958,0,4994,United States
62,Knockout Round,Knockout Round,Semi-Finals,Knockout,Belgium,0.828474447696,M59,United States,0.683675221341859,M60,0.690859419232465,0,5013,United States
62,Knockout Round,Knockout Round,Semi-Finals,Knockout,Belgium,0.828474447696,M59,United States,0.683675221341859,M60,0.690859419232465,0,5015,United States
61,Knockout Round,Knockout Round,Semi-Finals,Knockout,South Korea,0.728385225275208,M57,United States,0.683675221341859,M58,0.553724736874322,0,5128,United States
61,Knockout Round,Knockout Round,Semi-Finals,Knockout,Cameroon,0.715297881735711,M57,United States,0.683675221341859,M58,0.537564613904095,0,5135,United States
62,Knockout Round,Knockout Round,Semi-Finals,Knockout,Morocco,0.793195560991844,M59,United States,0.683675221341859,M60,0.639589447454392,0,5227,United States
61,Knockout Round,Knockout Round,Semi-Finals,Knockout,Uruguay,0.54848619952249,M57,United States,0.683675221341859,M58,0.359817269270154,0,5243,United States
62,Knockout Round,Knockout Round,Semi-Finals,Knockout,Cameroon,0.715297881735711,M59,United States,0.683675221341859,M60,0.537564613904095,0,5246,United States
61,Knockout Round,Knockout Round,Semi-Finals,Knockout,Brazil,0.815674445258193,M57,United States,0.683675221341859,M58,0.671857496171539,0,5265,United States
62,Knockout Round,Knockout Round,Semi-Finals,Knockout,Germany,0.819722782830755,M59,United States,0.683675221341859,M60,0.677816847790958,0,5291,United States
62,Knockout Round,Knockout Round,Semi-Finals,Knockout,Spain,0.827036031955828,M59,United States,0.683675221341859,M60,0.688700593208113,0,5362,United States
61,Knockout Round,Knockout Round,Semi-Finals,Knockout,Spain,0.827036031955828,M57,United States,0.683675221341859,M58,0.688700593208113,0,5363,United States
61,Knockout Round,Knockout Round,Semi-Finals,Knockout,Cameroon,0.715297881735711,M57,United States,0.683675221341859,M58,0.537564613904095,0,5374,United States
62,Knockout Round,Knockout Round,Semi-Finals,Knockout,Belgium,0.828474447696,M59,United States,0.683675221341859,M60,0.690859419232465,0,5415,United States
62,Knockout Round,Knockout Round,Semi-Finals,Knockout,Belgium,0.828474447696,M59,United States,0.683675221341859,M60,0.690859419232465,0,5439,United States
62,Knockout Round,Knockout Round,Semi-Finals,Knockout,Portugal,0.787342947869841,M59,United States,0.683675221341859,M60,0.631409795371914,0,5493,United States
61,Knockout Round,Knockout Round,Semi-Finals,Knockout,Switzerland,0.683756379211115,M57,United States,0.683675221341859,M58,0.500093824774349,0,5525,United States
61,Knockout Round,Knockout Round,Semi-Finals,Knockout,Portugal,0.787342947869841,M57,United States,0.683675221341859,M58,0.631409795371914,0,5534,United States
61,Knockout Round,Knockout Round,Semi-Finals,Knockout,Morocco,0.793195560991844,M57,United States,0.683675221341859,M58,0.639589447454392,0,5653,United States
62,Knockout Round,Knockout Round,Semi-Finals,Knockout,Belgium,0.828474447696,M59,United States,0.683675221341859,M60,0.690859419232465,0,5705,United States
62,Knockout Round,Knockout Round,Semi-Finals,Knockout,Germany,0.819722782830755,M59,United States,0.683675221341859,M60,0.677816847790958,0,5712,United States
61,Knockout Round,Knockout Round,Semi-Finals,Knockout,Brazil,0.815674445258193,M57,United States,0.683675221341859,M58,0.671857496171539,0,5732,United States
62,Knockout Round,Knockout Round,Semi-Finals,Knockout,Morocco,0.793195560991844,M59,United States,0.683675221341859,M60,0.639589447454392,0,5774,United States
61,Knockout Round,Knockout Round,Semi-Finals,Knockout,Spain,0.827036031955828,M57,United States,0.683675221341859,M58,0.688700593208113,0,5811,United States
62,Knockout Round,Knockout Round,Semi-Finals,Knockout,Belgium,0.828474447696,M59,United States,0.683675221341859,M60,0.690859419232465,0,5886,United States
61,Knockout Round,Knockout Round,Semi-Finals,Knockout,Morocco,0.793195560991844,M57,United States,0.683675221341859,M58,0.639589447454392,0,5896,United States
61,Knockout Round,Knockout Round,Semi-Finals,Knockout,Spain,0.827036031955828,M57,United States,0.683675221341859,M58,0.688700593208113,0,5904,United States
62,Knockout Round,Knockout Round,Semi-Finals,Knockout,Cameroon,0.715297881735711,M59,United States,0.683675221341859,M60,0.537564613904095,0,5922,United States
61,Knockout Round,Knockout Round,Semi-Finals,Knockout,Serbia,0.681550205564387,M57,United States,0.683675221341859,M58,0.497547912262363,0,5925,United States
62,Knockout Round,Knockout Round,Semi-Finals,Knockout,Portugal,0.787342947869841,M59,United States,0.683675221341859,M60,0.631409795371914,0,6001,United States
61,Knockout Round,Knockout Round,Semi-Finals,Knockout,Morocco,0.793195560991844,M57,United States,0.683675221341859,M58,0.639589447454392,0,6045,United States
62,Knockout Round,Knockout Round,Semi-Finals,Knockout,Portugal,0.787342947869841,M59,United States,0.683675221341859,M60,0.631409795371914,0,6075,United States
61,Knockout Round,Knockout Round,Semi-Finals,Knockout,Germany,0.819722782830755,M57,United States,0.683675221341859,M58,0.677816847790958,0,6119,United States
61,Knockout Round,Knockout Round,Semi-Finals,Knockout,Brazil,0.815674445258193,M57,United States,0.683675221341859,M58,0.671857496171539,0,6157,United States
62,Knockout Round,Knockout Round,Semi-Finals,Knockout,Belgium,0.828474447696,M59,United States,0.683675221341859,M60,0.690859419232465,0,6195,United States
61,Knockout Round,Knockout Round,Semi-Finals,Knockout,Morocco,0.793195560991844,M57,United States,0.683675221341859,M58,0.639589447454392,0,6208,United States
62,Knockout Round,Knockout Round,Semi-Finals,Knockout,Belgium,0.828474447696,M59,United States,0.683675221341859,M60,0.690859419232465,0,6220,United States
62,Knockout Round,Knockout Round,Semi-Finals,Knockout,Morocco,0.793195560991844,M59,United States,0.683675221341859,M60,0.639589447454392,0,6232,United States
61,Knockout Round,Knockout Round,Semi-Finals,Knockout,Brazil,0.815674445258193,M57,United States,0.683675221341859,M58,0.671857496171539,0,6253,United States
61,Knockout Round,Knockout Round,Semi-Finals,Knockout,Brazil,0.815674445258193,M57,United States,0.683675221341859,M58,0.671857496171539,0,6285,United States
62,Knockout Round,Knockout Round,Semi-Finals,Knockout,Belgium,0.828474447696,M59,United States,0.683675221341859,M60,0.690859419232465,0,6363,United States
61,Knockout Round,Knockout Round,Semi-Finals,Knockout,Brazil,0.815674445258193,M57,United States,0.683675221341859,M58,0.671857496171539,0,6475,United States
61,Knockout Round,Knockout Round,Semi-Finals,Knockout,Brazil,0.815674445258193,M57,United States,0.683675221341859,M58,0.671857496171539,0,6536,United States
61,Knockout Round,Knockout Round,Semi-Finals,Knockout,Germany,0.819722782830755,M57,United States,0.683675221341859,M58,0.677816847790958,0,6561,United States
62,Knockout Round,Knockout Round,Semi-Finals,Knockout,South Korea,0.728385225275208,M59,United States,0.683675221341859,M60,0.553724736874322,0,6582,United States
62,Knockout Round,Knockout Round,Semi-Finals,Knockout,Cameroon,0.715297881735711,M59,United States,0.683675221341859,M60,0.537564613904095,0,6623,United States
61,Knockout Round,Knockout Round,Semi-Finals,Knockout,Morocco,0.793195560991844,M57,United States,0.683675221341859,M58,0.639589447454392,0,6665,United States
62,Knockout Round,Knockout Round,Semi-Finals,Knockout,Morocco,0.793195560991844,M59,United States,0.683675221341859,M60,0.639589447454392,0,6780,United States
61,Knockout Round,Knockout Round,Semi-Finals,Knockout,Spain,0.827036031955828,M57,United States,0.683675221341859,M58,0.688700593208113,0,6817,United States
61,Knockout Round,Knockout Round,Semi-Finals,Knockout,Canada,0.632538191956056,M57,United States,0.683675221341859,M58,0.4433462601829,0,6818,United States
61,Knockout Round,Knockout Round,Semi-Finals,Knockout,Croatia,0.699567057555253,M57,United States,0.683675221341859,M58,0.518622272851631,0,6898,United States
61,Knockout Round,Knockout Round,Semi-Finals,Knockout,Spain,0.827036031955828,M57,United States,0.683675221341859,M58,0.688700593208113,0,6953,United States
62,Knockout Round,Knockout Round,Semi-Finals,Knockout,Serbia,0.681550205564387,M59,United States,0.683675221341859,M60,0.497547912262363,0,6960,United States
61,Knockout Round,Knockout Round,Semi-Finals,Knockout,Cameroon,0.715297881735711,M57,United States,0.683675221341859,M58,0.537564613904095,0,7045,United States
61,Knockout Round,Knockout Round,Semi-Finals,Knockout,Germany,0.819722782830755,M57,United States,0.683675221341859,M58,0.677816847790958,0,7127,United States
62,Knockout Round,Knockout Round,Semi-Finals,Knockout,Morocco,0.793195560991844,M59,United States,0.683675221341859,M60,0.639589447454392,0,7169,United States
61,Knockout Round,Knockout Round,Semi-Finals,Knockout,Croatia,0.699567057555253,M57,United States,0.683675221341859,M58,0.518622272851631,0,7175,United States
61,Knockout Round,Knockout Round,Semi-Finals,Knockout,Brazil,0.815674445258193,M57,United States,0.683675221341859,M58,0.671857496171539,0,7189,United States
